161 162 81 85 1 17
162 163 82 86 2 18
163 164 83 87 3 19
164 165 84 88 4 20
166 167 85 89 5 21
167 168 86 90 6 22
168 169 87 91 7 23
169 170 88 92 8 24
171 172 89 93 9 25
172 173 90 94 10 26
173 174 91 95 11 27
174 175 92 96 12 28
176 177 93 97 13 29
177 178 94 98 14 30
178 179 95 99 15 31
179 180 96 100 16 32
181 182 101 105 17 33
182 183 102 106 18 34
183 184 103 107 19 35
184 185 104 108 20 36
186 187 105 109 21 37
187 188 106 110 22 38
188 189 107 111 23 39
189 190 108 112 24 40
191 192 109 113 25 41
192 193 110 114 26 42
193 194 111 115 27 43
194 195 112 116 28 44
196 197 113 117 29 45
197 198 114 118 30 46
198 199 115 119 31 47
199 200 116 120 32 48
201 202 121 125 33 49
202 203 122 126 34 50
203 204 123 127 35 51
204 205 124 128 36 52
206 207 125 129 37 53
207 208 126 130 38 54
208 209 127 131 39 55
209 210 128 132 40 56
211 212 129 133 41 57
212 213 130 134 42 58
213 214 131 135 43 59
214 215 132 136 44 60
216 217 133 137 45 61
217 218 134 138 46 62
218 219 135 139 47 63
219 220 136 140 48 64
221 222 141 145 49 65
222 223 142 146 50 66
223 224 143 147 51 67
224 225 144 148 52 68
226 227 145 149 53 69
227 228 146 150 54 70
228 229 147 151 55 71
229 230 148 152 56 72
231 232 149 153 57 73
232 233 150 154 58 74
233 234 151 155 59 75
234 235 152 156 60 76
236 237 153 157 61 77
237 238 154 158 62 78
238 239 155 159 63 79
239 240 156 160 64 80
